"","ID","textID","sentenceID","sentence","translation","PP"
"646",418,"BrutRB","77.25-26","ac ual yd oed yn dyuot parth a cheint nachaf wyr rufein yn pebyllaw yn y lle hwnnw.","and when he was coming towards Kent behold the men of Rome encamping in this place","nachaf wyr rufein yn pebyllaw yn y lle hwnnw."
"647",905,"PKM","84.14-15","A hi a glywei lef corn, ac yn ol llef y corn llyma hyd blin yn mynet heibaw, a chwn a chynydyon yn y ol.","And she heard the sound of a hunting horn, and after the sound of the horn a weary stag passend by with hounds and huntsmen chasing it,…; Davies2007:59","yn mynet heibaw"
"648",756,"PKM","41.5-9","Ar hynny, gyt ac y kyuodes ef, llyma gennadeu Matholwch yn dyuot attaw ef, ac yn kyuarch guell idaw, ac yn y annerch y gan Uatholwch y gyuathrachwr, ac yn menegi o'e uod ef na haedei arnaw ef namyn da.","Then, as soon as he got up, Matholwch's messengers approached him, and greeted him, and and addressed him on behalf of Matholwch, his kinsmen who, they said, wished nothing but good to come Bendigeidfran's way.; Davies2007:30","ac yn menegi o'e uod ef na haedei arnaw ef namyn da."
"649",254,"BrutRB","36.49-53","ac val yd oed rei onadunt yn amheu beth a dywedei ae gwir ae geu. nachaf vn or gwylwyr yny adnabot. ac yn menegi hynny oe gedymdeithon","and when some of them doubted what he said either truth or lie, behold one of the sentries recognized him and said this to his companions","yn menegi hynny oe gedymdeithon"
"650",820,"PKM","59.3-6","Ac nachaf y guenith yn kyuot yn oreu yn y byt, a'e deir grofd yn llwydaw yn un dwf, hyt na welsei dyn wenith tegach noc ef.","And indeed, the wheat sprang up the best in the world, his three fields flourishing alike so that no one had seen wheat finer than that.; Davies2007:41","yn llwydaw yn un dwf"
"651",1236,"BrutRB","59.28-32","Ac ual yd oedynt uelly nachaf wynt yn gwrthwynebu udunt ac yn eu gwasgaru pawb y wrth y gilyd onadunt.","And as there were in this way, behold they are opposing them and scattering them every from the other side to the companions of them","yn gwrthwynebu udunt"
"652",113,"BrutRB","46.4-7","nachaf y kawr hwnnw yn dyuot ar y vgeinuet or kewri ereill ygyt ac ef. ac yn gwneuthur creulawn aerua or brytanyeit","behold, this giant coming with twenty of the other giants with him and makes a bloody fight against the British","yn gwneuthur creulawn aerua or brytanyeit"
"653",1237,"BrutRB","59.28-32","Ac ual yd oedynt uelly nachaf wynt yn gwrthwynebu udunt ac yn eu gwasgaru pawb y wrth y gilyd onadunt.","And as there were in this way, behold they are opposing them and scattering them every from the other side to the companions of them","yn eu gwasgaru pawb y wrth y gilyd onadunt"
"654",788,"PKM","51.24-25","Ac yn ol y nywl, llyma yn goleuhau pob lle.","And after the mist, everywhere became bright.; Davies2007:36--37","yn goleuhau pob lle"
"655",253,"BrutRB","36.37-41","a gwedy y dyuot yn agos yr llu nachaf y gwylwyr o bop parth yn y arganuot. ac yn ymgynnull am y ben ac yn gofyn idaw pa ansawd y kawssei dyuot o garchar brutus","and after he nearly came to the place, behold, the sentries from all sides find him and come together around him and ask him what reason coming from Brutus' captivity had","yn gofyn idaw"
"656",1235,"BrutRB","59.23-24","a phan oed lonydaf gantaw yn rwygaw moroed. nachaf vrenhin denmarc a llyges gantaw yn y erlit o achaws y vorwyn.","Behold the king of Denmark and ships with him pursuing him because of the maiden.","yn y erlit o achaws y vorwyn"
"657",711,"PKM","31.20-22","Ac ar hynny dydgueith, nachaf Efnyssen [y] gwr anagneuedus a dywedassam uchot, yn dywanu y lety meirch Matholwch,","Then, one day, Efnysien, the quarrelsome man of whom we spoke above, happened to come across the lodgings of Matholwch's horses,…; Davies2007:23","yn dywanu y lety meirch Matholwch"
"658",860,"PKM","65.4-5","""Wely di yma wynteu yn dyuot,"" heb ef.","'Look, here they come,' he said.; Davies2007:46","yn dyuot"
"659",899,"PKM","82.22-24","A llyma hi yn dyuot, a dwy uorwyn gyt a hi, ac arueu deu wr gantunt.","She returned, and two maidens with her carrying arms for the two men.; Davies2007:58","yn dyuot"
"660",753,"PKM","41.5-9","Ar hynny, gyt ac y kyuodes ef, llyma gennadeu Matholwch yn dyuot attaw ef, ac yn kyuarch guell idaw, ac yn y annerch y gan Uatholwch y gyuathrachwr, ac yn menegi o'e uod ef na haedei arnaw ef namyn da.","Then, as soon as he got up, Matholwch's messengers approached him, and greeted him, and and addressed him on behalf of Matholwch, his kinsmen who, they said, wished nothing but good to come Bendigeidfran's way.; Davies2007:30","yn dyuot attaw ef"
"661",787,"PKM","51.22-24","Ac ual y bydant yn eisted yuelly, llyma dwrwf, a chan ueint y twrwf, llyma gawat o nywl yn dyuot hyt na chanhoed yr un ohonunt wy y gilid.","As they were sitting there they heard a tumultuous noise, and with the intensity of the noise there fell a blanket of mist so that they could not see each other.; Davies2007:36","llyma gawat o nywl yn dyuot"
"662",906,"PKM","84.14-17","A hi a glywei lef corn, ac yn ol llef y corn llyma hyd blin yn mynet heibaw, a chwn a chynydyon yn y ol. Ac yn ol y cwn a'r kynydyon, bagat o wyr ar traet yn dyuot.","And she heard the sound of a huntin horn, and after the sound of the horn a weary stag passend by with hounds and huntsmen chasing it, and after the hounds and the huntsmen came a band of men on foot.; Davies2007:59","yn dyuot"
"663",997,"Ger","1.27-2.31","A dyw Mavrth Sulgwyn, ual yd oyd yr amherawdyr yn y gyuedach yn eisted, nachaf was gwineu hir yn dyuod y myvn, a pheis a swrcot o bali cayrawc ymdanaw, a 30 chledyf eurdwrn am y uynwgyl, a dwy eskid issel o gordwal am y drayd.","On Whit Tuesday, as the emperor was sitting at his feast, behold, a tall, auburn-haired lad entered, wearing a tunic and surcoat of ribbed brocaded silk, and a gold-hilted sword around his neck, and two low boots of Cordovan leather on his feet. Davies2007:139","yn dyuod y myvn"
"664",1043,"Ger","10.298-299","Ar hynny nachaf y corr yn dyuot a gwayw ganthaw ynteu at y arglwyd","Then, behold, the dwarf came to his lord, he, too, with a lance. Davies2007:147","yn dyuot a gwayw ganthaw ynteu at y arglwyd"
"665",1069,"Ger","15.433-434","Ac ar hynny nachaf y porthawr yn dyuot yn yd oed Wenhwyuar","Then behold, the gatekeeper came to Gwenhwyfar. Davies2007:150","yn dyuot yn yd oed Wenhwyuar"
"666",1035,"Ger","8.214-216","Ac yn y lle nachaf y uorwyn yn dyuot, a gvas y gyt a hi, a chostrel ar y geuyn yn llawn o ued gwerth a chwarthawr eidon ieuanc;","Soon, behold, the maiden returned and a servant with her, and a flagon on his back full of bought mead, and a quarter of a young bullock. Davies2007:144","yn dyuot"
"667",821,"PKM","59.6-7","Nachaf y kynhaeaf yn dyuot;","Harvest time arrived…; Davies2007:41","yn dyuot"
"668",842,"PKM","62.16-17","Val y byd ynteu yn dodi y dulath yn y fyrch, nachaf offeirat yn dyuot ataw, ar uarch yn gyweir.","As Manawydan was placing the crossbeams on the forks, he saw a priest approaching on a well-equipped horse.; Davies2007:44","yn dyuot ataw, ar uarch yn gyweir"
"669",112,"BrutRB","46.4-6","nachaf y kawr hwnnw yn dyuot ar y vgeinuet or kewri ereill ygyt ac ef…","behold, this giant coming with twenty of the other giants with him","yn dyuot"
"670",246,"BrutRB","64.4-7","A thra yttoedynt yn gwneuthur bydinoed nachaf eu deu amherawdyr yn dyuot Megys y dywedyssynt gwedy yr ymgynnullaw yr hyn a diagyssei oc eu llu heb eu llad","And as they were preparing the hosts, behold, their two emperors coming as they said after they had assembeld those who escaped from their host who weren't killed","yn dyuot"
"671",450,"BrutRB","82.17-19","ac ual yd oed hamo yn kaffel y llogeu. nachaf weiryd yn dyuot yn deissyfyt am eu pen.","amd as Hamo was taking the ships behold Gweiryd coming suddenly againt them","nachaf weiryd yn dyuot yn deissyfyt am eu pen."
"672",475,"BrutRB","84.39-42","a gwedy dechreu ymlad a'r gaer honno. ympen y seithuet dyd nachaf weiryd a'e lu yn dyuot. ac yn dianot yn ymlad ac wynt. ","and after beginning to fight againt this city at the end of the seventh day lo Gweiryd and his host coming and immediately fighting againt them","yn dyuot"
"673",768,"PKM","45.22-23","Val y bydant y kerdet, llyma gyweithyd yn kyuaruot ac wynt, o wyr a gwraged.","As they were travelling they met a company of men and women.; Davies2007:33","yn kyuaruot ac wynt"
"674",754,"PKM","41.5-9","Ar hynny, gyt ac y kyuodes ef, llyma gennadeu Matholwch yn dyuot attaw ef, ac yn kyuarch guell idaw, ac yn y annerch y gan Uatholwch y gyuathrachwr, ac yn menegi o'e uod ef na haedei arnaw ef namyn da.","Then, as soon as he got up, Matholwch's messengers approached him, and greeted him, and and addressed him on behalf of Matholwch, his kinsmen who, they said, wished nothing but good to come Bendigeidfran's way.; Davies2007:30","ac yn kyuarch guell idaw"
"675",809,"PKM","55.14-15","Pan nessaant, llyma uaed coed claerwynn yn kyuodi o'r berth;","As they apporached, a gleaming-white wild boarr rose from it;…; Davies2007:39","yn kyuodi o'r berth"
"676",819,"PKM","59.3-6","Ac nachaf y guenith yn kyuot yn oreu yn y byt, a'e deir grofd yn llwydaw yn un dwf, hyt na welsei dyn wenith tegach noc ef.","And indeed, the wheat sprang up the best in the world, his three fields flourishing alike so that no one had seen wheat finer than that.; Davies2007:41","yn kyuot yn oreu yn y byt"
"677",257,"BrutRB","32.29-30","ac val yd oedynt velly nachaf karw yn kerdet heibaw.","and as they were so, behold, a deer went past","yn kerdet"
"678",924,"PKM","89.12-14","Y gyt ac y hegyr, llyma hitheu yn bwrw neit allan, a cherdet yn braf a wnaeth, a Guydyon a'y canlynwys.","As soon as he opens it she leaps out and sets off in a brisk pace, with Gwydion following her.; Davies2007:62","yn bwrw neit allan"
"679",602,"PKM","1.16-18","A pharth a pherued y lannerch, llyma yr erchwys a oed yn y ol yn ymordiwes ac ef, ac yn y uwrw y'r llawr.","And towards the middle of the clearing, the pack that was chasing caught up with the stag and brought it to the ground. Davies2007:3 (behold, the pack which was behind them catching up with it [the stag] and bringing it to the ground)","yn y uwrw y'r llawr."
"680",251,"BrutRB","36.37-41","a gwedy y dyuot yn agos yr llu nachaf y gwylwyr o bop parth yn y arganuot. ac yn ymgynnull am y ben ac yn gofyn idaw pa ansawd y kawssei dyuot o garchar brutus","and after he nearly came to the place, behold, the sentries from all sides find him and come together around him and ask him what reason coming from Brutus' captivity had","yn y arganuot"
"681",755,"PKM","41.5-9","Ar hynny, gyt ac y kyuodes ef, llyma gennadeu Matholwch yn dyuot attaw ef, ac yn kyuarch guell idaw, ac yn y annerch y gan Uatholwch y gyuathrachwr, ac yn menegi o'e uod ef na haedei arnaw ef namyn da.","Then, as soon as he got up, Matholwch's messengers approached him, and greeted him, and and addressed him on behalf of Matholwch, his kinsmen who, they said, wished nothing but good to come Bendigeidfran's way.; Davies2007:30","ac yn y annerch y gan Uatholwch y gyuathrachwr"
"682",59,"BrutRB","36.49-53","ac val yd oed rei onadunt yn amheu beth a dywedei ae gwir ae geu. nachaf vn or gwylwyr yny adnabot. ac yn menegi hynny oe gedymdeithon","and when some of them doubted what he said either truth or lie, behold one of the sentries recognized him and said this to his companions","yny adnabot"
"683",862,"PKM","67.17-19","Ac nachaf y liw a'y wed a'y ansawd yn atueilaw o'y charyat, hyt nat oed hawd y adnabot.","And behold, his colour and face and form were wasting away because of his love for her so that it was not easy to recognize him.; Davies2007:47","yn atueilaw o'y charyat"
"684",1007,"Ger","3.72-73","‘Na deffrowch hi,’ heb yr Arthur, ‘canys gwell genthi gyscu no mynet y edrych ar yr hely.’","‘Do not wake her,’ said Arthur, ‘since she would rather sleep than go and watch the hunt.’ Davies2007:141","ar yr hely"
"685",1002,"Ger","2.50-52","‘Arglwyd,’ heb hi, ‘a genhedy di uyui auory y uynet y ydrych ac y warandaw ar hely y carw a dywawd y maccwyf?’","‘Lord,’ she said, ‘will you let me go tomorrow and watch and listen to the hunting of the stag which the squire spoke of?’ Davies2007:140","ar hely y carw a dywawd y maccwyf"
"686",1083,"Ger","19.557-559","Nachaf yn dyuot attaw kenhadeu doethbrud dyskediclawn ymadrawdlym, ac yn kyuarch gwell y Arthur.","Behold, there came to him messengers, wise and serious, most learned, keen of discourse, and they greeted Arthur. Davies2007:154","yn kyuarch gwell y Arthur"
"687",967,"BMW","8.23-24","Y vorwyn a welas trwy y hun, ef a’i gwelei yn eisted y mywn kadeir o eur.","The maiden he had seen in his sleep, he could see sitting in a chair of [red] gold. Davies2007:108","yn eisted y mywn kadeir o eur"
"688",1016,"Ger","5.128-129","Sef a oruc y corr, kyuaros y uorwyn pan y gwelas yn dyuot attaw.","The dwarf waited for the maiden when he saw her approaching him. Davies2007:142","yn dyuot attaw"
"689",958,"BMW","6.18-19","'Yr mor rydyeu ar yr auonyd y kerdassant, yny doethant y prif auon a welynt yn kyrchu y mor…","They travelled towards the sea-fords along the rivers until they came to the mouth of a river which they saw flowing into the sea,… Davies2007:106","yn kyrchu y mor"
"690",955,"BMW","6.2-4","‘'Arglwyd,’' heb ef, ‘'kychwyn y hela y forrd y gwelut dy uot yn mynet, ae parth a’r dwyrein, ae parth a’r gorllewin.’'","‘Lord,’ he said, ‘begin hunting [in the forest] in the direction you saw yourself go, either towards the east or towards the west.’ adapten from Davies2007:106","y hela y forrd"
"691",956,"BMW","6.5","Ac yna y kychwynnwys yr amherawdyr y hela,…","Then the emperor began to hunt,… Davies2007:106","y hela"
"692",730,"PKM","36.22-24","Ac yna o'm tebygu i, Arglwyd,"" heb y Matholwch wrth Uendigeiduran, ""y doeth ef drwod attat ti.""","After that, lord,' said Matholwch to Bedigeidfran, 'I suppose he came over to you.'; Davies2007:27","o'm tebygu i"
"693",916,"PKM","86.16-17","Canys guell uyghof i wrth ymoglyt no'r teu di.","Because my memory is better than yours when it comes to avoiding danger.; Davies2007:60","wrth ymoglyt"
"694",548,"BrutRB","91.40-43","a gwedy kaffel o garawn y vudugolyaeth honno. y rodes ynteu yn yr alban lle y'r ffichteit y bresswylaw yndaw","and after Carawn took this victory he gave in Alban a place to the Picts to dwell in it","y bresswylaw yndaw"
"695",886,"PKM","78.19-20","A diwyrnawt ef a gerdawd yn ol Gwydyon y orymdeith allan.","One day the boy followed Gwydion as he went out walking.; Davies2007:55","y[n] orymdeith allan"
"696",692,"PKM","25.14-15","A hynny yw uym penyt am lad o honaf uu hun uy mab, a'e diuetha.""","And that is my punishment for killing my own son and destroying him.'; Davies2007:20","am lad o honaf uu hun uy mab"
"697",1102,"BMW","3.26-4.5","Crysseu o sidan gyin a oed am y voryyn. a chayeu o rudeur rac y bron. a swrcot o pali eureit ymdanei. ac yscin kyfryy a hi. a thaccet o rudeur yny chynhal ymdanei. a ractal o rudeur am y phenn, a rudem a gem yn y ractal, a mein mererit pob eilwers, ac amherodron vein; a gwrgeis o rudeur ym danei, ac yn teckaf golwc o dyn o edrych arnei.","The maiden wore shifts of white silk with clasps of red gold at her breast, and a surcoat of gold brocaded silk with a mantle to match, and a brooch of red gold holding the mantle about her; and a frontlet of red gold on her head, with rubies and white gems in the frontlet, and pearls alternating with imperial stones; and a girdle of red gold about her; and she was the most beautiful sight to behold. Davies2007:104","o edrych arnei"
